texto,respuesta,etiqueta,area_origen
Imagina un sistema de navegación basado en GPS que debe encontrar el camino más corto entre dos puntos en una ciudad representada como una matriz. Describe cómo podrías implementar este algoritmo.,"contando el número de pasos lógicos. ¿Eliges DFS o BFS?,BFS (Búsqueda en Anchura), porque al avanzar radialmente por niveles garantiza el camino más corto en estructuras no ponderadas.",0,algoritmia-2_gemma_local
"¿Qué es un ""Sello de Tiempo Vectorial"" (Vector Clock)?","Estructura de datos lógica que expande los relojes de Lamport para detectar no solo el orden de eventos, sino determinar si dos eventos distribuidos fueron causalmente concurrentes (ocurrieron sin que uno afectara al otro).",3,computo-distribuido
Describe cómo funciona un Sello de Tiempo Vectorial (Vector Clock) para mantener el orden lógico en sistemas distribuidos.,"Estructura de datos lógica que expande los relojes de Lamport para detectar no solo el orden de eventos, sino determinar si dos eventos distribuidos fueron causalmente concurrentes (ocurrieron sin que uno afectara al otro).",3,computo-distribuido_gemma_local
"¿Por qué el ""Estado Global"" es considerado un antipatrón en la arquitectura de software?","Porque crea acoplamiento invisible entre módulos, dificulta las pruebas aisladas (testing) y es la principal causa de condiciones de carrera en sistemas concurrentes",2,lenguajes-programacion
Cola de Prioridad,los elementos con mayor prioridad salen antes que los de menor prioridad.,0,algoritmia
Implementar una cola de prioridad en Python que permita agregar elementos con prioridades distintas y obtener el elemento con la mayor prioridad primero.,los elementos con mayor prioridad salen antes que los de menor prioridad.,0,algoritmia_gemma_local
Describa cómo se utiliza una cola de prioridad para optimizar el proceso de atención a clientes en un call center. Incluya ejemplos de cómo las prioridades se asignan a las llamadas.,los elementos con mayor prioridad salen antes que los de menor prioridad.,0,algoritmia_gemma_local
En un e-commerce,"consultar el catálogo por 'Marca' tarda 8 segundos. Tienes millones de filas. ¿Cuál es tu primera acción a nivel lógico?,Analizar el plan de ejecución y crear un Índice Secundario (Non-Clustered) en la columna 'Marca'.",2,base-datos
Que es ONNX?,Open Neural Network Exchange,3,inteligencia-computacional
Describe el propósito de ONNX y cómo se utiliza en el desarrollo de modelos de inteligencia artificial.,Open Neural Network Exchange,3,inteligencia-computacional_gemma_local
Tienes una lista de FiguraGeometrica que contiene Círculo y Triángulo. Al recorrerla y llamar a dibujar(),"cada uno hace algo distinto. ¿Cómo se llama esto?,Polimorfismo de inclusion",2,programacion-objetos
Conjuntos,Coleccion de objetos Unicos,0,algoritmia
"Describe las propiedades fundamentales de los conjuntos y proporciona ejemplos de operaciones básicas como unión, intersección y diferencia.",Coleccion de objetos Unicos,0,algoritmia_gemma_local
Un programador necesita almacenar información sobre estudiantes matriculados en diferentes cursos.  Explica cómo podrías utilizar conjuntos para representar esta información y realizar consultas como 'encontrar estudiantes inscritos en un curso específico' o 'identificar estudiantes que toman dos cursos distintos'.,Coleccion de objetos Unicos,0,algoritmia_gemma_local
"¿Qué es el ""Quorum"" en bases de datos distribuidas?",El número mínimo estricto de nodos lógicos que deben votar o confirmar exitosamente una operación (lectura/escritura) para que esta se considere válida por el sistema.,3,computo-distribuido
Bubble Sort,Intercambia elementos adyacentes si estan en desorden.,0,algoritmia
Describe cómo funciona el algoritmo de ordenamiento Bubble Sort y proporciona un ejemplo con una lista de números.,Intercambia elementos adyacentes si estan en desorden.,0,algoritmia_gemma_local
"Se requiere ordenar una lista de estudiantes por su promedio académico, utilizando el algoritmo Bubble Sort. Explica paso a paso cómo se llevaría a cabo este proceso y cuál sería la lista ordenada.",Intercambia elementos adyacentes si estan en desorden.,0,algoritmia_gemma_local
Dada la tabla Empleado con los siguientes atributos: ID_Empleado,"Nombre, Apellido, Departamento, Sueldo. ¿Cuál de los siguientes comandos SQL crearía esta tabla en un sistema de gestión de bases de datos (SGBD)? a) CREATE TABLE Empleado (ID_Empleado INT PRIMARY KEY, Nombre VARCHAR(50), Apellido VARCHAR(50), Departamento VARCHAR(50), Sueldo FLOAT);,CREATE TABLE Empleado (ID_Empleado INT PRIMARY KEY, Nombre VARCHAR(50), Apellido VARCHAR(50), Departamento VARCHAR(50), Sueldo FLOAT);",2,Sistema-base-datos
Cual es al principal ventaja de la busqueda A sobre Breadth-First Search(BFS),A es una busqueda informada lo que le permite ser mucho mas eficiente al dirigir la busquda hacia el objetivo.,3,computo-inteligente
En qué escenarios la búsqueda A* se destaca sobre el algoritmo BFS en términos de eficiencia? Explica tu respuesta.,A es una busqueda informada lo que le permite ser mucho mas eficiente al dirigir la busquda hacia el objetivo.,3,computo-inteligente_gemma_local
¿Cómo se asegura la integridad de los datos durante el diseño lógico?,"Mediante la normalización de relaciones, validación de transacciones de usuario, y aplicación de restricciones de integridad",2,Sistema-base-datos
¿Qué es el OLAP?,Online Analytical Processing; procesamiento que permite consultas complejas y multidimensionales.,3,computo-inteligente
Describa cómo OLAP facilita el análisis de datos empresariales multidimensionales.,Online Analytical Processing; procesamiento que permite consultas complejas y multidimensionales.,3,computo-inteligente_gemma_local
Que es NIST?,National Institute of Standards and Technology,2,ciberseguridad
2. Push(B) $\rightarrow$ [A,B],0,algoritmia
"3. Agregado(elemento B) $ightarrow$ Pila = [A, B]",B],0,algoritmia_gemma_local
"En un sistema de pila LIFO, si se agrega el elemento 'B' a la pila, ¿cuál será el estado final de la pila inicial que contiene solo 'A'? ",B],0,algoritmia_gemma_local
¿Qué estructura de datos usa DFS?,Una pila (LIFO).,3,computo-inteligente
"En un gráfico dirigido, ¿qué estructura de datos se utiliza para implementar el algoritmo de búsqueda en profundidad (DFS)?",Una pila (LIFO).,3,computo-inteligente_gemma_local
Como saber que tan bueno es un RMSE,Mientras mas cercano a 0 mejor,3,inteligencia-computacional
¿Qué caracteriza a un lenguaje de Tipado Estático?,Los tipos de todas las variables se verifican lógicamente durante la fase de compilación. Errores de tipo impiden que se genere el programa.,2,lenguajes-programacion
DCL (Data Control Language):,"Controlar el acceso a los datos (GRANT,REVOKE)",2,Sistema-base-datos
Caracteristicas de un API RESTful?,Metodos HTTP de forma consistente,3,inteligencia-computacional
"Describa las características esenciales de una API RESTful, incluyendo ejemplos concretos.",Metodos HTTP de forma consistente,3,inteligencia-computacional_gemma_local
Un desarrollador te solicita ayuda para diseñar una API que permita a usuarios acceder a información sobre productos de una tienda online. ¿Qué principios RESTful tomarías en cuenta al diseñar esta API?,Metodos HTTP de forma consistente,3,inteligencia-computacional_gemma_local
Que son los controles correctivos,Reducir impacto,2,ciberseguridad
Algebra de Boole,Uso de identidades para reducir circuitos lógicos.,0,algoritmia
Simplifica la siguiente expresión booleana utilizando las leyes de álgebra booleana: A + A'B,Uso de identidades para reducir circuitos lógicos.,0,algoritmia_gemma_local
"Un sistema eléctrico tiene tres interruptores (A, B y C) que controlan una bombilla. La bombilla se enciende si al menos dos interruptores están activados. Expresa esta condición lógica como una función booleana y simplifícala usando las leyes de álgebra booleana.",Uso de identidades para reducir circuitos lógicos.,0,algoritmia_gemma_local
Administrativos,"Tecnicos, Fisicos",2,ciberseguridad
Anomalia de incosistencia,,2,Sistema-base-datos
Algoritmo de Dijjkstra,Halla el camino mas corto en un grafo con pesos positivos,0,algoritmia
Describa cómo funciona el algoritmo de Dijkstra para encontrar la ruta más corta entre dos nodos en un gráfico.  Mencione las diferentes etapas del proceso y su importancia.,Halla el camino mas corto en un grafo con pesos positivos,0,algoritmia_gemma_local
Un mapa de una ciudad se representa como un gráfico donde cada nodo es una intersección y cada arista representa una calle con una longitud específica. Se quiere encontrar la ruta más corta desde el ayuntamiento hasta el parque. Explique cómo se podría utilizar el algoritmo de Dijkstra para resolver este problema.,Halla el camino mas corto en un grafo con pesos positivos,0,algoritmia_gemma_local
¿Qué es una Red Neuronal Artificial?,Un modelo computacional inspirado en la estructura biológica del cerebro para procesar información.,3,computo-inteligente
Describe cómo funcionan las redes neuronales artificiales y proporciona un ejemplo de una aplicación real en la que se utilizan.,Un modelo computacional inspirado en la estructura biológica del cerebro para procesar información.,3,computo-inteligente_gemma_local
Confidencialidad CIA,Solo personas/sistemas autorizados pueden acceder a datos protegidos,2,ciberseguridad
¿Qué es el Aprendizaje Supervisado?,El modelo aprende a partir de datos de entrenamiento que ya incluyen la respuesta correcta (etiquetas).,3,computo-inteligente
Describa el Aprendizaje Supervisado y cómo se diferencia del Aprendizaje No Supervisado mediante un ejemplo.,El modelo aprende a partir de datos de entrenamiento que ya incluyen la respuesta correcta (etiquetas).,3,computo-inteligente_gemma_local
¿Qué exige la Segunda Forma Normal (2NF)?,Cumplir 1NF y no tener dependencias parciales (ningún atributo no clave debe depender de solo una parte de una PK compuesta).,2,base-datos
¿Cuál es el objetivo principal de la tercera forma normal en las bases de datos relacionales?,Eliminar la dependencia transitiva de los atributos de una tabla,2,Sistema-base-datos
Un equipo en tu oficina no puede cargar páginas web externas,"pero puede enviar paquetes ""ping"" exitosamente a la impresora local y a otras computadoras en la misma habitación. ¿Qué configuración falta?,Falta o está mal configurado el ""Default Gateway"" (Puerta de enlace predeterminada), que es la IP del router necesaria para enrutar tráfico fuera de la red local.",1,arquitectura-computadoras
Un programador informa que no puede acceder a sitios web fuera de la intranet.,"pero puede enviar paquetes ""ping"" exitosamente a la impresora local y a otras computadoras en la misma habitación. ¿Qué configuración falta?,Falta o está mal configurado el ""Default Gateway"" (Puerta de enlace predeterminada), que es la IP del router necesaria para enrutar tráfico fuera de la red local.",1,arquitectura-computadoras_gemma_local
"En tu proyecto, el acceso a recursos online es bloqueado. ¿Cómo podrías solucionar este problema?","pero puede enviar paquetes ""ping"" exitosamente a la impresora local y a otras computadoras en la misma habitación. ¿Qué configuración falta?,Falta o está mal configurado el ""Default Gateway"" (Puerta de enlace predeterminada), que es la IP del router necesaria para enrutar tráfico fuera de la red local.",1,arquitectura-computadoras_gemma_local
