texto,respuesta,etiqueta,area_origen
Modelo ER:,"Herramienta para modelar los datos y susrelaciones en una bdd. Se indican las tablas ,atributos y sus relaciones.",2,Sistema-base-datos
¿Cómo podrías utilizar una lista doblemente ligada para almacenar un historial de acciones en una aplicación? Describe la estructura de datos y los métodos necesarios.,Cada nodo apunta al anterior y al siguiente.,0,algoritmia_gemma_local
Instanceof,Operador para verificar si un objeto pertenece a una clase determinada en tiempo de ejecución,2,programacion-objetos
Cola de Prioridad,los elementos con mayor prioridad salen antes que los de menor prioridad.,0,algoritmia
En un cluster replicado,"el Líder recibe una escritura de datos, la anota en su disco, y responde ""Éxito"" al cliente inmediatamente sin esperar a los esclavos. ¿Qué riesgo lógico crítico estás corriendo?,Si el Líder muere antes de enviar la replicación asíncrona a los esclavos, ese dato se pierde permanentemente, rompiendo la Durabilidad (ACID)",3,computo-distribuido
Menciona tres funciones de activación comunes.,"Sigmoide, ReLU (Rectified Linear Unit) y Tanh.",3,computo-inteligente
Que es un servidor de correo?,"Gestiona,envio,recepcio y almacen de correos.(microsoft,postfix,sendmail)",2,Sistema-base-datos
"Necesitas almacenar y acceder frecuentemente al saldo de cuentas de usuarios por su ""Alias"" (una cadena de texto)","y la velocidad es el único requerimiento crítico. ¿Qué estructura seleccionas?,Tabla Hash (Hash Map/Dictionary).",0,algoritmia-2
Eliminar un elemento en el centro de un Array masivo es muy eficiente (O(1),Falso,0,algoritmia-2
¿Qué es la dependencia funcional en una base de datos relacional?,Cuando el valor de un atributo determina el valor de otro atributo,2,Sistema-base-datos
"Se te proporciona una base de datos con registros de usuarios, conteniendo 5 millones de entradas. ¿Cómo optimizarías la búsqueda de un usuario específico?","y está garantizado que los IDs están ordenados. Necesitas buscar el usuario ID 4000,¿Qué algoritmo utilizas para no colapsar la memoria? A: Búsqueda Binaria (O(log N))",0,algoritmia-2_gemma_local
"Se presentan dos afirmaciones sobre los límites de decisión de las máquinas vectoriales de soporte (SVM) y los modelos generativos. ¿Son verdaderas o falsas las siguientes afirmaciones?
A) Verdadero, Verdadero
B) Falso, Falso
C) Verdadero, Falso
D) Falso, Verdadero","Respuesta: D - La afirmación 2 es verdadera porque los kernels polinómicos de grado ≤3 pueden aproximar cualquier límite de decisión obtenido con un modelo generativo basado en distribuciones gaussianas condicionales. La primera afirmación, aunque comúnmente citada, no siempre es precisa ya que la elección del kernel y las técnicas de regularización son cruciales para minimizar el error de generalización.",3,MMLU_machine_learning
Una clase que no puede tener subclases,No se puede heredar de ella,2,programacion-objetos
Que son los controles administrativos,Son el marco que define como se aplicaran los controles tecnicos y fisicos,2,ciberseguridad
Un algoritmo de ordenamiento es utilizado en un sistema crítico donde se requiere un comportamiento predecible. Describa cómo se podría verificar la estabilidad del algoritmo y qué consecuencias tendría si no fuera estable.,Es estable si mantiene el orden relativo de elementos con llaves iguales,0,algoritmia_gemma_local
¿Cuál es la diferencia lógica entre Aprendizaje Supervisado y No Supervisado?,Supervisado: Se entrena al modelo con datos históricos etiquetados (se conoce el resultado esperado).,3,computo-distribuido
Cuando se debe utilizar OneHotEncoder?,Modificar categorias sin orden,3,inteligencia-computacional
Quinta Forma Normal (5NF) O proyección-join(PJNF),descomponer tablas parae liminar dependencias de join innecesarias,2,Sistema-base-datos
Ofrezca ejemplos concretos de instrucciones complejas presentes en arquitecturas CISC y explique cómo estas pueden simplificar ciertas tareas de programación.,"Filosofía de diseño (como x86) que utiliza instrucciones complejas, donde una sola instrucción puede ejecutar múltiples operaciones de bajo nivel (ej. leer memoria, sumar y guardar).",1,arquitectura-computadoras_gemma_local
Describe el proceso de validación cruzada y explica cómo se utiliza para evaluar el rendimiento de un modelo de aprendizaje automático.,Técnica para evaluar el modelo dividiendo los datos en $k$ partes y probando $k$ veces.,3,computo-inteligente_gemma_local
"Dos computadoras se comunican entre sí enviando paquetes de datos a través de una red de área local. El tamaño de estos paquetes es de 1,000 bytes. La red tiene la capacidad de transportar 1,000 paquetes por segundo. El tiempo de CPU requerido para ejecutar el protocolo de red para enviar un paquete es de 10 milisegundos. ¿Cuál es la tasa máxima a la que una computadora puede enviar datos al otro?
A) A) 10,000 bytes/segundo
B) B) 25,000 bytes/segundo
C) C) 100,000 bytes/segundo
D) D) 500,000 bytes/segundo","Respuesta: C - La tasa máxima de transferencia de datos se determina por la capacidad de la red para transportar paquetes.  Si la red puede manejar 1,000 paquetes de 1,000 bytes por segundo, la tasa total es de 1,000 * 1,000 = 1,000,000 bytes/segundo.",1,MMLU_college_computer_science
"Explica cómo funciona la caché L1 y cómo se relaciona con los niveles de caché superiores (L2, L3).","L2, L3),L1 es la más pequeña y rápida, exclusiva de cada núcleo. L2 es más grande y un poco más lenta (por núcleo). L3 es la más grande, lenta y compartida entre todos los núcleos del procesador.",1,arquitectura-computadoras_gemma_local
¿Qué caracteriza a un lenguaje de Tipado Dinámico?,Los tipos de las variables se verifican durante el tiempo de ejecución. Una misma variable puede contener un número y luego una cadena en momentos distintos.,2,lenguajes-programacion
"En el proceso de descubrimiento de conocimientos (KDD), ¿qué paso inicial se realiza para preparar los datos?",Selección de datos (identificar fuentes y subconjuntos relevantes).,3,computo-inteligente_gemma_local
"Un programa en lenguaje de programación utiliza una pila para gestionar las llamadas a funciones. Si una función se llama recursivamente sin un caso base, la pila se llena hasta que el sistema colapsa. ¿Cuál es el término técnico que describe este problema?",Stack Overflow (Desbordamiento de pila).,0,algoritmia-2_gemma_local
"¿Qué es una ""Función Pura""?","Una función que, dados los mismos parámetros de entrada, siempre devolverá lógicamente el mismo resultado y no produce ningún efecto secundario en el sistema.",2,lenguajes-programacion
"¿Qué significa ser ""discreto"" durante una prueba de penetración?
A) Realizar las pruebas desde una ubicación no divulgada
B) Utilizar encriptación durante las pruebas para que la fuente de los ataques sea imposible de determinar
C) Realizar pruebas de penetración sin que la organización objetivo lo sepa
D) Tener cuidado de evitar actividades durante una prueba de penetración que puedan llamar la atención, por ejemplo, por parte de operadores o servicios de detección de intrusos (IDS)",Respuesta: D - Ser discreto en un test de penetración se refiere a minimizar el impacto y la detectabilidad del proceso. La opción D destaca este aspecto al mencionar la evitación de actividades que puedan alertar a los operadores o sistemas de detección de intrusos.,2,MMLU_computer_security
¿Cuál es la función principal del MBR en una unidad de disco?,Es el primer sector del disco duro que contiene la tabla de particiones y el pequeño código inicial (Bootloader) necesario para cargar el Sistema Operativo en RAM.,1,arquitectura-computadoras_gemma_local
"Afirmación 1| Al entrenar un Modelo de Marcov ocultos (HMM) para un conjunto fijo de observaciones, asumamos que no conocemos el número verdadero de estados ocultos (lo cual a menudo sucede), siempre podemos aumentar la probabilidad de los datos de entrenamiento al permitir más estados ocultos. Afirmación 2| El filtrado colaborativo a menudo es un modelo útil para modelar las preferencias de los usuarios por películas.
A) Verdadero, Verdadero
B) Falso, Falso
C) Verdadero, Falso
D) Falso, Verdadero","Respuesta: A - La afirmación 1 es verdadera porque aumentar el número de estados ocultos en un HMM puede mejorar la probabilidad de los datos de entrenamiento. Esto se debe a que permite al modelo capturar relaciones más complejas en los datos. La afirmación 2 también es verdadera porque el filtrado colaborativo utiliza patrones en las preferencias de usuarios para recomendar películas, lo cual es una forma útil de modelar las preferencias.",3,MMLU_machine_learning
¿Cuál es la diferencia entre un algoritmo In-Place y Out-of-Place?,Un In-Place transforma las estructuras de datos utilizando una cantidad mínima y constante de memoria extra. Un Out-of-Place requiere crear copias lógicas completas en memoria.,0,algoritmia-2
"¿Cuál de las siguientes características del lenguaje requiere el uso de asignación de almacenamiento basada en pila en lugar de la asignación estática?
A) Procedimientos recursivos
B) Saltos arbitrarios (goto)
C) Arrays bidimensionales
D) Funciones con valores enteros",Respuesta: A - Las procedimientos recursivos requieren asignación en pila para manejar la pila de llamadas a las funciones. Cada llamada a una función dentro del procedimiento recursivo crea un nuevo frame en la pila.,1,MMLU_college_computer_science
Describe cómo podrías implementar un algoritmo de clasificación para un conjunto de datos pequeño (ej. 20 ejemplos). Considera los factores que influirían en tu selección del algoritmo.,"Quick Sort siempre derrotará arquitectónicamente a Insertion Sort en velocidad,Falso",0,algoritmia-2_gemma_local
Caracteristicas principales de FastApi?,Rapido,3,inteligencia-computacional
Describe cómo funciona la estrategia de búsqueda voraz (Greedy) y proporciona un ejemplo concreto donde se aplique.,"Algoritmo que elige siempre el nodo que parece estar más cerca de la meta según la heurística, ignorando el costo pasado.",3,computo-inteligente_gemma_local
Que es un sistema simetrico?,Sistema de llave privada,2,ciberseguridad
Ejemplo de 3-Tier,"Amazon. Cliente--> usa aplicacion web, logica de negocios--> procesar servidor de aplicacion y gestion de datos-->en un server separado.",2,Sistema-base-datos
Enumera los 5 estados principales del ciclo de vida de un proceso,"Nuevo (New), Listo (Ready), En ejecución (Running), Bloqueado/En espera (Blocked/Waiting), y Terminado (Terminated).",1,arquitectura-computadoras
¿Qué hace un analizador sintáctico con el código fuente de un programa?,"Es la segunda fase. Toma los tokens del lexer y verifica si su orden es válido según las reglas gramaticales del lenguaje, construyendo un Árbol de Sintaxis Abstracta (AST).",1,arquitectura-computadoras_gemma_local
"Dada una función en Python que procesa una lista de números, determine la complejidad espacial de su ejecución en términos de cuántos espacios de memoria utiliza en relación al tamaño de la entrada. Explique su razonamiento.",Cantidad de memoria extra que usa un algoritmo,0,algoritmia_gemma_local
"¿Puede un cifrado de flujo tener secreto perfecto?
A) Sí, si el PG de aleatoriedad es realmente ""seguro""
B) No, no existen cifrados con secreto perfecto
C) Sí, cada cifrado tiene secreto perfecto
D) No, ya que la clave es más corta que el mensaje","Respuesta: D - Un cifrado de flujo no puede tener secreto perfecto porque la longitud de la clave generalmente es menor a la longitud del mensaje. Esto significa que existen posibilidades de repetición en las claves y, por lo tanto, un atacante podría descifrar el mensaje.",2,MMLU_computer_security
Como gestionar y almacenar una llave,No almacenar en texto plano,2,ciberseguridad
¿Qué es el motor OLAP?,On-Line Analytical Processing. Optimizado para consultas históricas y analíticas complejas que leen millones de filas a la vez.,2,base-datos
